Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
887,90,0,70.0,8393,0,,0,0,0,2,0,11,0,0,2,1,5,5,1959,2005,0,0,1,1,0.0,122.0,1,0,1,1.0,0.0,0.0,5.0,528,0.0,0,1098,1626,0,0,0,0.0,1712,0,0,1712,0,0,2,0,4,2,1,8,0,0,,0.0,11.0,2.0,2,588,0.0,0.0,0,272,54,0,0,0,0,,,,0,6,2,0,5,145000
888,50,0,59.0,16466,0,,1,0,0,0,0,15,0,0,0,2,5,7,1955,1955,0,0,1,1,1.0,0.0,1,1,0,1.0,0.0,0.0,2.0,0,0.0,0,816,816,0,2,0,0.0,872,521,0,1393,0,0,1,1,3,1,1,8,0,0,,0.0,62.0,1.0,1,300,0.0,0.0,0,121,0,0,0,265,0,,,,0,4,0,0,0,135500
889,20,0,95.0,15865,0,,1,0,0,0,1,11,0,0,0,1,8,6,1970,1970,4,5,2,5,1.0,0.0,0,1,0,1.0,1.0,1.0,1.0,351,3.0,92,1043,2217,0,0,0,0.0,2217,0,0,2217,1,0,2,0,4,1,0,8,0,1,0.0,0.0,16.0,1.0,2,621,0.0,0.0,0,81,207,0,0,224,0,,,,0,10,1,0,0,268000
890,20,0,128.0,12160,0,,0,0,0,0,0,11,1,0,0,1,6,4,1953,1953,1,0,2,5,0.0,90.0,1,0,1,1.0,0.0,0.0,4.0,1024,0.0,0,481,1505,0,0,0,0.0,1505,0,0,1505,1,0,1,0,2,1,1,6,0,1,0.0,0.0,30.0,0.0,2,505,0.0,0.0,0,0,0,0,162,0,0,,,,0,2,3,0,0,149500
891,50,0,60.0,8064,0,,0,0,0,2,0,11,3,0,0,2,5,7,1949,2006,0,0,1,1,1.0,0.0,1,1,1,1.0,0.0,2.0,2.0,0,0.0,0,672,672,0,0,0,0.0,672,252,0,924,0,0,1,0,3,1,1,6,0,1,4.0,1.0,0.0,1.0,2,576,0.0,0.0,0,0,0,0,0,0,0,,0.0,0.0,2000,7,1,0,0,122900
892,60,0,70.0,11184,0,,0,0,0,0,0,9,0,0,0,0,6,5,1978,1978,1,0,3,3,0.0,92.0,1,0,1,1.0,0.0,0.0,5.0,226,3.0,93,192,918,0,1,0,0.0,918,765,0,1683,0,0,2,1,3,1,1,7,0,1,0.0,0.0,76.0,0.0,2,440,0.0,0.0,0,243,0,0,0,0,0,,,,0,7,3,0,0,172500
893,20,0,70.0,8414,0,,0,0,0,0,0,9,0,0,0,1,6,8,1963,2003,1,0,3,3,1.0,0.0,1,0,1,1.0,0.0,0.0,0.0,663,0.0,0,396,1059,0,2,0,0.0,1068,0,0,1068,0,1,1,0,3,1,1,6,0,0,,0.0,35.0,0.0,1,264,0.0,0.0,0,192,0,0,0,0,0,,0.0,,0,2,2,0,0,154500
894,20,0,,13284,0,,0,0,0,0,0,9,2,0,0,1,5,5,1954,1954,0,0,2,4,1.0,0.0,1,0,0,0.0,0.0,2.0,4.0,1064,0.0,0,319,1383,0,2,0,0.0,1383,0,0,1383,1,0,1,0,3,1,1,6,0,1,1.0,0.0,29.0,1.0,1,354,0.0,0.0,0,511,116,0,0,0,0,,2.0,,0,6,0,0,0,165000
895,90,0,64.0,7018,0,,0,1,0,0,0,12,0,0,2,1,5,5,1979,1979,0,0,7,4,1.0,0.0,1,0,4,,,,,0,,0,0,0,0,2,0,0.0,1535,0,0,1535,0,0,2,0,4,2,1,8,0,0,,0.0,53.0,1.0,2,400,0.0,0.0,0,0,0,0,0,0,0,,,,0,6,3,0,4,118858
896,60,0,71.0,7056,0,,0,0,0,0,0,11,0,0,0,0,6,5,1963,1963,1,0,3,3,0.0,415.0,1,0,1,1.0,0.0,0.0,4.0,400,0.0,0,380,780,0,2,0,0.0,983,813,0,1796,1,0,1,1,4,1,1,8,0,1,0.0,0.0,35.0,0.0,2,483,0.0,0.0,0,0,50,0,0,0,0,,,,0,10,0,0,0,140000
897,30,1,50.0,8765,0,0.0,0,0,0,0,0,13,0,0,0,1,4,6,1936,1950,0,0,2,5,1.0,0.0,1,0,2,1.0,0.0,0.0,1.0,285,0.0,0,666,951,0,0,1,0.0,951,0,0,951,0,0,1,0,2,1,1,6,0,0,,1.0,56.0,1.0,1,327,0.0,0.0,0,0,28,0,0,0,0,,,,0,4,2,0,1,106500
898,90,0,64.0,7018,0,,0,0,0,0,0,12,1,0,2,0,5,5,1979,1979,0,0,7,4,1.0,0.0,1,0,4,,,,,0,,0,0,0,0,2,0,0.0,1120,1120,0,2240,0,0,2,0,6,2,1,12,0,0,,1.0,53.0,1.0,2,528,0.0,0.0,0,154,0,0,0,0,0,,,,0,6,3,0,4,142953
899,20,0,100.0,12919,0,,1,0,0,0,0,10,0,0,0,1,9,5,2009,2010,1,0,0,0,2.0,760.0,2,0,0,2.0,0.0,1.0,0.0,2188,0.0,0,142,2330,0,0,0,0.0,2364,0,0,2364,1,0,2,1,2,1,2,11,0,2,1.0,0.0,48.0,2.0,3,820,0.0,0.0,0,0,67,0,0,0,0,,,,0,3,4,1,2,611657
900,20,0,65.0,6993,0,,0,0,0,0,0,9,1,0,0,1,5,7,1961,1994,0,0,3,4,1.0,0.0,1,0,1,1.0,0.0,0.0,4.0,465,0.0,0,447,912,0,2,0,0.0,1236,0,0,1236,0,0,1,0,3,1,1,6,0,1,0.0,0.0,50.0,1.0,1,288,0.0,0.0,0,0,0,0,0,0,0,,,,0,6,2,0,0,135000
901,20,0,,7340,0,,1,0,0,0,0,11,0,0,0,1,4,6,1971,1971,0,0,3,3,1.0,0.0,1,0,1,1.0,0.0,0.0,1.0,322,0.0,0,536,858,0,2,0,0.0,858,0,0,858,0,0,1,0,2,1,1,4,0,0,,1.0,53.0,1.0,1,684,0.0,0.0,0,0,0,0,0,0,0,,,,0,6,1,0,0,110000
902,20,0,64.0,8712,0,,1,0,0,0,0,11,0,0,0,1,5,7,1957,2000,1,0,1,1,1.0,0.0,1,1,1,1.0,0.0,2.0,4.0,860,0.0,0,132,992,0,2,0,0.0,1306,0,0,1306,1,0,1,0,2,1,1,5,0,0,,1.0,21.0,1.0,1,756,0.0,0.0,0,0,0,0,0,0,0,,,,0,5,3,0,0,153000
903,60,0,63.0,7875,0,,0,0,0,0,0,17,0,0,0,0,7,5,2003,2003,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,2.0,0,0.0,0,783,783,0,0,0,0.0,807,702,0,1509,0,0,2,1,3,1,0,8,0,1,1.0,0.0,0.0,2.0,2,393,0.0,0.0,0,0,75,0,0,0,0,,,,0,7,2,0,0,180000
904,20,0,50.0,14859,0,,1,3,0,3,0,17,0,0,0,1,7,5,2006,2006,1,0,0,0,0.0,27.0,0,0,0,0.0,0.0,0.0,2.0,0,0.0,0,1670,1670,0,0,0,0.0,1670,0,0,1670,0,0,2,0,3,1,0,7,0,1,1.0,0.0,13.0,0.0,3,690,0.0,0.0,0,144,60,0,0,0,0,,,,0,8,2,1,2,240000
905,20,0,,6173,0,,1,0,0,0,0,9,0,0,0,1,5,6,1967,1967,0,0,3,5,0.0,75.0,1,0,1,1.0,0.0,0.0,0.0,599,0.0,0,277,876,0,2,0,0.0,902,0,0,902,0,0,1,0,3,1,1,6,0,0,,0.0,17.0,1.0,1,288,0.0,0.0,0,0,0,0,0,0,0,,0.0,,0,8,1,0,0,125500
906,20,0,80.0,9920,0,,0,0,0,0,0,11,0,0,0,1,5,5,1954,1954,0,0,3,3,2.0,110.0,1,0,1,1.0,0.0,0.0,3.0,354,4.0,94,412,1056,0,2,0,0.0,1063,0,0,1063,1,0,1,0,3,1,1,6,0,0,,0.0,29.0,0.0,1,280,0.0,0.0,0,0,0,164,0,0,0,,0.0,,0,2,4,0,0,128000
907,20,0,116.0,13501,0,,1,0,0,2,0,5,0,0,0,1,8,5,2006,2006,0,0,0,0,2.0,208.0,0,0,0,0.0,0.0,0.0,0.0,63,0.0,0,1560,1623,0,0,0,0.0,1636,0,0,1636,1,0,2,0,3,1,0,8,0,1,1.0,0.0,13.0,0.0,3,865,0.0,0.0,0,0,60,0,0,0,0,,,,0,6,1,0,0,255000
908,50,0,86.0,11500,0,,1,0,0,0,0,2,0,0,0,2,7,7,1936,1987,0,0,4,7,1.0,0.0,0,0,1,0.0,0.0,0.0,3.0,223,0.0,0,794,1017,0,1,0,0.0,1020,1037,0,2057,0,0,1,1,3,1,0,6,0,1,1.0,0.0,56.0,2.0,1,180,1.0,0.0,0,0,0,0,0,322,0,,,,0,6,2,0,0,250000
909,20,0,,8885,0,,1,2,0,0,1,4,0,0,0,1,5,5,1983,1983,0,0,3,3,1.0,0.0,1,0,1,0.0,0.0,3.0,4.0,301,2.0,95,239,864,0,2,0,0.0,902,0,0,902,1,0,1,0,2,1,1,5,0,0,,0.0,31.0,1.0,2,484,0.0,0.0,0,164,0,0,0,0,0,,0.0,,0,6,2,0,0,131000
910,60,0,149.0,12589,0,,2,0,0,0,0,17,0,0,0,0,6,5,2005,2005,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,2.0,0,0.0,0,742,742,0,0,0,0.0,742,742,0,1484,0,0,2,1,3,1,0,8,0,1,1.0,0.0,11.0,2.0,2,390,0.0,0.0,0,36,24,0,0,0,0,,,,0,6,3,0,0,174000
911,90,0,80.0,11600,0,,0,0,0,2,0,11,1,0,2,0,5,5,1960,1960,0,0,1,1,0.0,361.0,1,0,1,1.0,0.0,0.0,3.0,443,0.0,0,662,1105,0,2,0,2.0,1105,1169,0,2274,0,0,2,0,5,2,1,12,0,0,,1.0,14.0,1.0,2,480,0.0,0.0,0,0,0,0,0,0,0,,,,0,1,4,0,0,154300
912,20,0,,9286,0,,1,0,0,3,1,0,0,0,0,1,5,7,1977,1989,0,0,3,4,1.0,0.0,1,0,1,0.0,1.0,3.0,1.0,196,0.0,0,1072,1268,0,2,0,0.0,1268,0,0,1268,0,0,1,1,3,1,0,5,0,0,,1.0,76.0,1.0,1,252,0.0,0.0,0,173,0,0,0,0,0,,,,0,10,3,0,0,143500
913,30,1,51.0,6120,0,,0,0,0,0,0,8,0,0,0,1,5,7,1925,1950,0,0,1,1,1.0,0.0,1,0,2,1.0,0.0,0.0,3.0,489,0.0,0,279,768,0,2,1,0.0,1015,0,0,1015,0,0,1,0,3,1,1,6,1,0,,1.0,79.0,1.0,1,450,0.0,0.0,0,0,0,112,0,120,0,,0.0,0.0,620,7,2,0,1,88000
914,90,4,82.0,6270,0,,0,3,0,0,0,2,0,0,2,0,5,6,1949,1950,0,0,1,1,1.0,0.0,1,0,1,1.0,0.0,0.0,4.0,284,0.0,0,717,1001,0,2,1,2.0,1001,1001,0,2002,0,0,2,0,4,2,1,8,0,0,,5.0,73.0,1.0,3,871,0.0,0.0,0,0,0,0,0,0,0,,,,0,8,1,0,0,145000
915,160,3,30.0,3000,0,1.0,0,0,0,0,0,5,0,0,3,0,6,5,2009,2009,0,0,0,0,2.0,76.0,0,0,0,0.0,0.0,3.0,0.0,294,0.0,0,318,612,0,0,0,0.0,612,612,0,1224,0,0,2,1,2,1,0,4,0,0,,1.0,48.0,0.0,2,528,0.0,0.0,0,0,234,0,0,0,0,,,,0,6,3,1,2,173733
916,160,1,21.0,2001,0,,0,0,0,0,0,14,0,0,4,0,4,5,1970,1970,0,0,6,6,0.0,80.0,1,0,1,1.0,0.0,0.0,2.0,0,0.0,0,546,546,0,3,0,0.0,546,546,0,1092,0,0,1,1,3,1,1,6,0,0,,0.0,16.0,1.0,1,286,0.0,0.0,0,0,0,0,0,0,0,,,,0,1,1,0,0,75000
917,20,2,50.0,9000,0,,0,0,0,0,0,13,0,0,0,1,2,3,1949,1950,0,0,8,9,1.0,0.0,1,0,1,1.0,0.0,3.0,4.0,50,0.0,0,430,480,0,2,1,2.0,480,0,0,480,1,0,0,0,1,1,1,4,0,0,,1.0,18.0,1.0,1,308,0.0,0.0,0,0,0,0,0,0,0,,,,0,10,2,0,1,35311
918,20,0,,17140,0,,0,0,0,0,0,15,0,0,0,1,4,6,1956,1956,0,0,0,0,1.0,0.0,1,0,1,1.0,0.0,0.0,1.0,1059,0.0,0,75,1134,0,0,0,2.0,1229,0,0,1229,0,0,1,0,3,1,1,6,0,0,,0.0,45.0,0.0,1,284,0.0,0.0,0,0,0,0,0,0,0,,,,0,4,3,0,0,135000
919,60,0,103.0,13125,0,,1,0,0,2,0,12,0,0,0,0,7,5,1991,1991,0,0,3,3,1.0,0.0,0,0,0,2.0,0.0,2.0,4.0,48,5.0,96,422,1104,0,0,0,0.0,912,1215,0,2127,1,0,2,1,4,1,0,8,0,1,0.0,0.0,15.0,0.0,3,833,0.0,0.0,0,72,192,224,0,0,0,,2.0,,0,11,1,0,0,238000
920,20,0,87.0,11029,0,,1,0,0,2,0,11,0,0,0,1,6,8,1958,2002,1,0,1,1,1.0,0.0,2,0,1,0.0,0.0,0.0,1.0,528,1.0,97,245,1184,0,0,0,0.0,1414,0,0,1414,1,0,1,0,3,1,1,6,1,1,0.0,0.0,40.0,1.0,2,601,0.0,0.0,0,0,51,0,0,190,0,,,,0,5,0,0,0,176500
921,60,0,70.0,8462,0,,1,0,0,0,0,12,0,0,0,0,6,5,1994,1994,0,0,3,3,0.0,105.0,0,1,0,0.0,1.0,0.0,0.0,814,0.0,0,114,928,0,0,0,0.0,936,785,0,1721,0,1,2,1,3,1,0,7,0,0,,0.0,74.0,0.0,2,471,0.0,0.0,0,300,87,0,0,0,0,,,,0,7,1,0,0,201000
922,90,0,67.0,8777,0,,0,0,0,0,0,15,1,0,2,2,5,7,1900,2003,0,0,1,1,1.0,0.0,1,0,1,1.0,0.0,0.0,1.0,1084,0.0,0,188,1272,0,1,0,0.0,1272,928,0,2200,2,0,2,2,4,2,1,9,0,0,,,,,0,0,,,1,0,70,0,0,0,0,,2.0,,0,9,0,0,0,145900
923,20,0,65.0,10237,0,,0,0,0,0,0,17,6,0,0,1,6,5,2005,2006,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,0.0,0.0,28,0.0,0,1288,1316,0,0,0,0.0,1316,0,0,1316,0,0,2,0,3,1,0,6,0,1,1.0,0.0,11.0,2.0,2,397,0.0,0.0,0,100,0,0,23,0,0,,,,0,10,2,1,2,169990
924,120,0,50.0,8012,0,,0,0,0,0,0,12,0,0,3,1,6,5,1993,1994,0,0,7,4,1.0,0.0,0,0,0,0.0,0.0,0.0,5.0,165,5.0,98,598,1604,0,0,0,0.0,1617,0,0,1617,1,0,2,0,2,1,0,5,0,1,2.0,0.0,5.0,0.0,2,533,0.0,0.0,0,0,69,0,0,0,0,,,,0,7,0,0,0,193000
925,20,0,79.0,10240,0,,0,0,0,0,0,6,0,0,0,1,6,6,1980,1980,0,0,7,4,0.0,157.0,1,1,1,0.0,0.0,0.0,4.0,625,4.0,99,0,1686,0,2,0,0.0,1686,0,0,1686,1,0,2,0,3,1,1,7,0,1,0.0,0.0,69.0,1.0,2,612,0.0,0.0,0,384,131,0,0,0,0,,,,0,5,2,0,0,207500
926,20,0,,15611,0,,1,0,0,2,0,6,0,0,0,1,5,6,1977,1977,0,0,0,0,1.0,0.0,1,0,0,0.0,0.0,3.0,1.0,767,4.0,4,266,1126,0,2,0,0.0,1126,0,0,1126,0,1,2,0,3,1,2,6,0,0,,0.0,32.0,0.0,2,540,0.0,0.0,0,180,0,0,0,0,0,,,,0,3,0,0,1,175000
927,60,0,93.0,11999,0,,0,0,0,0,0,10,0,0,0,0,8,5,2003,2004,1,0,0,0,0.0,340.0,0,0,0,0.0,0.0,0.0,2.0,0,0.0,0,1181,1181,0,0,0,0.0,1234,1140,0,2374,0,0,2,1,4,1,2,10,0,1,1.0,2.0,0.0,2.0,3,656,0.0,0.0,0,104,100,0,0,0,0,,,,0,5,1,0,0,285000
928,60,0,,9900,0,,0,0,0,0,0,6,1,0,0,0,7,5,1968,1968,0,0,1,1,0.0,342.0,1,0,1,1.0,0.0,0.0,4.0,552,0.0,0,280,832,0,1,0,0.0,1098,880,0,1978,0,0,2,1,4,1,1,9,0,1,1.0,0.0,21.0,0.0,2,486,0.0,0.0,0,0,43,0,0,0,0,,2.0,,0,4,0,0,0,176000
929,20,0,,11838,0,,0,0,0,0,0,0,0,0,0,1,8,5,2001,2001,1,0,0,0,1.0,0.0,0,0,0,0.0,0.0,3.0,2.0,0,0.0,0,1753,1753,0,0,0,0.0,1788,0,0,1788,0,0,2,0,3,1,2,7,0,1,0.0,0.0,2.0,0.0,2,522,0.0,0.0,0,202,151,0,0,0,0,,,,0,6,3,0,0,236500
930,60,0,,13006,0,,1,0,0,2,0,17,0,0,0,0,7,5,1997,1997,0,0,3,3,0.0,285.0,1,0,0,0.0,0.0,0.0,2.0,0,0.0,0,964,964,0,1,0,0.0,993,1243,0,2236,0,0,2,1,4,1,0,8,0,1,0.0,2.0,33.0,2.0,2,642,0.0,0.0,0,0,0,0,0,0,0,,,,0,11,2,0,0,222000
931,20,0,73.0,8925,0,,1,3,0,0,0,16,0,0,0,1,8,5,2007,2007,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,3.0,0.0,16,0.0,0,1450,1466,0,0,0,0.0,1466,0,0,1466,0,0,2,0,3,1,0,7,0,0,,0.0,22.0,2.0,3,610,0.0,0.0,0,100,18,0,0,0,0,,,,0,7,3,0,0,201000
932,20,0,70.0,9100,0,,0,0,0,0,0,11,0,0,0,1,5,6,1965,1965,0,0,0,0,1.0,0.0,1,0,1,1.0,0.0,0.0,4.0,338,3.0,100,121,925,0,0,0,0.0,925,0,0,925,0,1,1,0,2,1,1,5,0,0,,1.0,10.0,1.0,1,429,0.0,0.0,0,0,0,0,0,0,0,,1.0,,0,7,3,0,0,117500
933,20,0,84.0,11670,0,,1,0,0,2,0,5,5,0,0,1,9,5,2006,2006,1,0,0,11,2.0,302.0,2,0,0,2.0,1.0,0.0,2.0,0,0.0,0,1905,1905,0,0,0,0.0,1905,0,0,1905,0,0,2,0,3,1,2,8,0,1,1.0,0.0,13.0,2.0,3,788,0.0,0.0,0,0,191,0,0,0,0,,,,0,3,1,0,0,320000
934,20,0,63.0,8487,0,,0,0,0,1,0,0,0,0,0,1,7,5,2004,2004,0,0,0,0,0.0,210.0,0,0,0,0.0,0.0,3.0,0.0,20,0.0,0,1480,1500,0,0,0,0.0,1500,0,0,1500,0,0,2,0,3,1,0,6,0,0,,0.0,6.0,0.0,2,570,0.0,0.0,0,192,36,0,0,0,0,,,,0,8,3,0,0,190000
935,20,0,313.0,27650,0,,2,3,0,0,1,11,7,0,0,1,7,7,1960,2007,4,5,2,5,1.0,0.0,1,0,1,0.0,0.0,1.0,0.0,425,0.0,0,160,585,0,0,0,0.0,2069,0,0,2069,1,0,2,0,4,1,0,9,0,1,1.0,0.0,14.0,0.0,2,505,0.0,0.0,0,0,0,0,0,0,0,,,,0,11,0,0,0,242000
936,30,0,52.0,5825,0,,1,0,0,0,0,8,0,0,0,1,4,5,1926,1953,0,0,1,1,0.0,108.0,1,1,0,3.0,0.0,2.0,2.0,0,0.0,0,600,600,0,1,0,0.0,747,0,0,747,0,0,1,0,1,1,1,5,0,0,,1.0,30.0,1.0,2,528,0.0,0.0,0,0,0,32,0,0,0,,,,0,6,2,0,0,79900
937,20,0,67.0,10083,0,,0,0,0,0,0,12,0,0,0,1,7,5,2003,2003,0,0,0,0,,,0,0,0,0.0,0.0,0.0,0.0,833,0.0,0,343,1176,0,0,0,0.0,1200,0,0,1200,1,0,2,0,2,1,0,5,0,0,,0.0,0.0,0.0,2,555,0.0,0.0,0,0,41,0,0,0,0,,,,0,8,3,0,0,184900
938,60,0,75.0,9675,0,,0,0,0,0,0,5,0,0,0,0,7,5,2005,2005,0,0,0,0,1.0,0.0,0,0,0,0.0,0.0,2.0,0.0,341,0.0,0,772,1113,0,0,0,0.0,1113,858,0,1971,0,0,2,1,3,1,0,8,0,1,1.0,0.0,11.0,0.0,2,689,0.0,0.0,0,0,48,0,0,0,0,,,,0,2,3,0,0,253000
939,60,0,73.0,8760,0,,0,0,0,0,0,0,0,0,0,0,7,5,2006,2006,0,0,0,0,1.0,0.0,0,0,0,0.0,1.0,2.0,0.0,464,0.0,0,927,1391,0,0,0,0.0,1391,571,0,1962,0,0,2,1,3,1,0,7,0,0,,0.0,13.0,0.0,3,868,0.0,0.0,0,0,90,0,0,0,0,,,,0,8,2,1,2,239799
940,70,0,,24090,0,,0,0,0,0,0,19,0,0,0,0,7,7,1940,1950,0,0,1,1,1.0,0.0,1,1,1,1.0,0.0,2.0,2.0,0,0.0,0,1032,1032,0,0,0,0.0,1207,1196,0,2403,0,0,2,0,4,1,1,10,0,2,0.0,0.0,72.0,1.0,1,349,0.0,0.0,0,56,0,318,0,0,0,,,,0,6,4,2,0,244400
941,90,0,55.0,12640,0,,1,0,0,0,0,4,0,0,2,1,6,5,1976,1976,0,0,7,4,1.0,0.0,1,0,1,1.0,0.0,1.0,3.0,936,4.0,101,396,1728,0,2,0,0.0,1728,0,0,1728,0,0,2,0,4,2,1,8,0,0,,0.0,1.0,1.0,2,574,0.0,0.0,0,40,0,0,0,0,0,,,,0,7,2,0,0,150900
942,60,0,,8755,0,,1,0,0,1,0,17,5,0,0,0,7,5,1999,1999,0,0,0,0,0.0,298.0,0,0,0,0.0,0.0,0.0,1.0,772,0.0,0,220,992,0,0,0,0.0,1022,1038,0,2060,1,0,2,1,3,1,0,8,0,1,0.0,2.0,38.0,0.0,2,390,0.0,0.0,0,0,0,0,168,0,0,,2.0,,0,6,3,0,0,214000
943,90,0,42.0,7711,0,,1,0,0,0,0,15,0,0,2,1,4,3,1977,1977,0,0,1,1,1.0,0.0,1,0,0,0.0,0.0,1.0,0.0,1440,0.0,0,0,1440,0,2,0,0.0,1440,0,0,1440,2,0,2,0,4,2,1,8,0,0,,,,,0,0,,,1,321,0,0,0,0,0,,,,0,8,1,8,1,150000
944,90,0,100.0,25000,0,,0,2,0,0,0,4,0,0,2,1,5,4,1967,1967,0,0,3,4,1.0,0.0,1,0,1,1.0,0.0,3.0,2.0,0,0.0,0,1632,1632,0,2,0,0.0,1632,0,0,1632,0,0,2,0,4,2,1,8,0,0,,0.0,17.0,1.0,2,576,0.0,0.0,2,0,0,0,0,0,0,,,,0,6,1,0,0,143000
945,20,0,,14375,0,,1,0,1,3,0,16,0,0,0,5,6,6,1958,1958,0,0,3,3,0.0,541.0,1,0,1,1.0,0.0,0.0,0.0,111,3.0,102,354,819,0,1,0,2.0,1344,0,0,1344,0,1,1,0,3,1,0,7,0,1,1.0,4.0,18.0,0.0,2,525,0.0,0.0,0,0,118,0,0,233,0,,,,0,1,3,2,1,137500
946,50,1,98.0,8820,0,,0,0,0,2,0,7,0,0,0,2,5,6,1890,1996,1,0,0,0,1.0,0.0,1,0,2,1.0,0.0,0.0,5.0,1088,0.0,0,0,1088,0,2,0,0.0,1188,561,120,1869,0,0,1,0,2,1,1,7,0,0,,1.0,35.0,1.0,2,456,0.0,0.0,0,48,0,244,0,0,0,,3.0,,0,9,3,0,0,124900
947,80,0,70.0,8163,0,,0,0,0,0,0,11,0,0,0,5,5,6,1959,1959,0,0,3,3,0.0,128.0,1,1,1,1.0,0.0,3.0,1.0,748,1.0,42,102,1144,0,2,0,0.0,1144,0,0,1144,1,0,1,0,3,1,1,6,0,1,0.0,0.0,27.0,0.0,1,796,0.0,0.0,0,86,0,0,0,0,0,,,,0,3,2,0,0,143000
948,20,0,85.0,14536,0,,0,0,0,0,0,16,0,0,0,1,8,5,2002,2003,1,0,0,0,0.0,236.0,0,0,0,0.0,0.0,3.0,0.0,1300,0.0,0,316,1616,0,0,0,0.0,1629,0,0,1629,1,0,2,0,3,1,0,9,0,1,1.0,0.0,20.0,2.0,3,808,0.0,0.0,0,0,252,0,0,0,0,,,,0,11,1,0,0,270000
949,60,0,65.0,14006,0,,1,0,0,0,0,0,0,0,0,0,7,5,2002,2002,0,0,0,0,0.0,144.0,0,0,0,0.0,0.0,,2.0,0,0.0,0,936,936,0,0,0,0.0,936,840,0,1776,0,0,2,1,3,1,0,7,0,1,0.0,0.0,20.0,0.0,2,474,0.0,0.0,0,144,96,0,0,0,0,,,,0,2,2,0,0,192500
950,20,0,78.0,9360,0,,0,0,0,0,0,6,0,0,0,1,6,7,1972,2006,1,0,7,4,1.0,0.0,1,0,1,1.0,0.0,0.0,1.0,982,0.0,0,179,1161,0,2,0,0.0,1381,0,0,1381,1,0,1,1,3,1,0,5,0,1,0.0,0.0,67.0,0.0,2,676,0.0,0.0,0,0,0,0,0,0,0,,,,0,3,4,0,0,197500
951,20,0,60.0,7200,0,,0,0,0,0,0,11,0,0,0,1,5,8,1950,2002,0,0,0,0,1.0,0.0,1,0,1,1.0,0.0,0.0,1.0,398,1.0,103,317,864,0,1,0,0.0,864,0,0,864,1,0,1,0,3,1,0,5,0,0,,1.0,69.0,0.0,2,720,0.0,0.0,0,194,0,0,0,0,0,,,,0,7,1,0,0,129000
952,20,4,60.0,7800,0,,0,0,0,2,0,12,0,0,0,1,5,5,1965,1965,0,0,0,0,1.0,0.0,1,0,1,1.0,0.0,0.0,4.0,641,0.0,0,187,828,0,1,0,0.0,965,0,0,965,1,0,1,0,3,1,1,6,0,0,,1.0,53.0,1.0,1,300,0.0,0.0,0,421,0,0,0,0,0,,0.0,,0,7,2,0,1,119900
953,85,0,60.0,7200,0,,0,0,0,0,0,0,0,0,0,4,5,8,1972,2003,0,0,5,3,1.0,0.0,1,1,1,0.0,0.0,3.0,0.0,660,0.0,0,108,768,0,1,0,0.0,768,0,0,768,0,1,1,0,2,1,1,5,0,0,,1.0,47.0,2.0,1,396,0.0,0.0,0,192,0,0,0,0,0,,0.0,,0,4,3,0,0,133900
954,60,0,,11075,0,,1,0,0,0,1,4,0,0,0,0,5,4,1969,1969,0,0,3,3,0.0,232.0,1,0,1,1.0,0.0,3.0,1.0,562,4.0,104,29,784,0,0,0,0.0,1168,800,0,1968,0,1,2,1,4,1,1,7,3,1,4.0,0.0,55.0,0.0,2,530,0.0,0.0,0,305,189,0,0,0,0,,0.0,0.0,400,9,0,0,0,172000
955,90,0,35.0,9400,0,,1,0,0,3,0,15,0,0,2,4,6,5,1975,1975,4,5,5,4,0.0,250.0,1,0,1,0.0,1.0,1.0,0.0,945,0.0,0,0,945,0,2,0,0.0,980,0,0,980,0,2,2,0,4,0,1,4,0,0,,,,,0,0,,,0,0,0,0,0,0,0,,,,0,10,2,0,3,127500
956,90,4,82.0,7136,0,,1,3,0,0,0,2,0,0,2,0,6,6,1946,1950,0,0,1,1,0.0,423.0,1,0,1,0.0,0.0,0.0,3.0,484,0.0,0,495,979,0,2,1,1.0,979,979,0,1958,0,0,2,0,4,2,1,8,0,0,,0.0,93.0,1.0,2,492,0.0,0.0,0,0,0,0,0,0,0,,,,0,8,1,0,0,145000
